Stations_id; Referenzjahr; Qualitaetsniveau; Objekt_id; Phase_id; Eintrittsdatum;Eintrittsdatum_QB; Jultag;eor; 
       15020;          2017;             10;              123;             32;       20171127;                1;    331;eor;                                                                            
       15020;          2018;             10;              123;              4;       20180419;                1;    109;eor;                                                                            
       15020;          2019;              1;              123;              4;       20190419;                1;    109;eor;                                                                            
       15021;          2016;             10;              123;             31;       20161031;                1;    304;eor;                                                                            
       15021;          2016;             10;              123;             32;       20161111;                1;    315;eor;                                                                            
       15021;          2017;             10;              123;              4;       20170503;                1;    123;eor;                                                                            
       15021;          2017;             10;              123;             31;       20171019;                1;    292;eor;                                                                            
       15021;          2017;             10;              123;             32;       20171110;                1;    314;eor;                                                                            
       15033;          2016;             10;              123;             31;       20161018;                1;    291;eor;                                                                            
       15033;          2016;             10;              123;             32;       20161110;                1;    314;eor;                                                                            
       15034;          2016;             10;              123;              4;       20160430;                1;    120;eor;                                                                            
       15034;          2016;             10;              123;             31;       20161006;                1;    279;eor;                                                                            
       15034;          2016;             10;              123;             32;       20161031;                1;    304;eor;                                                                            
       15034;          2017;             10;              123;              4;       20170426;                1;    116;eor;                                                                            
       15034;          2017;             10;              123;             31;       20170928;                1;    271;eor;                                                                            
       15034;          2017;             10;              123;             32;       20171005;                1;    278;eor;                                                                            
       15034;          2018;             10;              123;              4;       20180419;                1;    109;eor;                                                                            
       15034;          2018;             10;              123;             31;       20180927;                1;    270;eor;                                                                            
       15034;          2018;             10;              123;             32;       20181011;                1;    284;eor;                                                                            
       15035;          2016;             10;              123;             31;       20161017;                1;    290;eor;                                                                            
       15035;          2016;             10;              123;             32;       20161102;                1;    306;eor;                                                                            
       15035;          2017;             10;              123;              4;       20170503;                1;    123;eor;                                                                            
       15035;          2017;             10;              123;             31;       20171016;                1;    289;eor;                                                                            
       15035;          2017;             10;              123;             32;       20171114;                1;    318;eor;                                                                            
       15035;          2018;             10;              123;              4;       20180422;                1;    112;eor;                                                                            
       15035;          2018;             10;              123;             31;       20181005;                1;    278;eor;                                                                            
       15035;          2018;             10;              123;             32;       20181030;                1;    303;eor;                                                                            
       15037;          2016;             10;              123;             31;       20161008;                1;    281;eor;                                                                            
       15037;          2016;             10;              123;             32;       20161104;                1;    308;eor;                                                                            
       15037;          2017;             10;              123;              4;       20170404;                1;     94;eor;                                                                            
       15037;          2017;             10;              123;             31;       20171018;                1;    291;eor;                                                                            
       15037;          2017;             10;              123;             32;       20171115;                1;    319;eor;                                                                            
       15037;          2018;             10;              123;              4;       20180408;                1;     98;eor;                                                                            
       15037;          2018;             10;              123;             31;       20181028;                1;    301;eor;                                                                            
       15037;          2018;             10;              123;             32;       20181122;                1;    326;eor;                                                                            
       15077;          2016;             10;              123;              4;       20160425;                1;    115;eor;                                                                            
       15077;          2016;             10;              123;             31;       20161023;                1;    296;eor;                                                                            
       15077;          2016;             10;              123;             32;       20161030;                1;    303;eor;                                                                            
       15077;          2017;             10;              123;              4;       20170502;                1;    122;eor;                                                                            
       15077;          2017;             10;              123;             31;       20171009;                1;    282;eor;                                                                            
       15077;          2017;             10;              123;             32;       20171016;                1;    289;eor;                                                                            
       15077;          2018;             10;              123;              4;       20180416;                1;    106;eor;                                                                            
       15077;          2018;             10;              123;             31;       20181013;                1;    286;eor;                                                                            
       15077;          2018;             10;              123;             32;       20181024;                1;    297;eor;                                                                            
       15097;          2016;             10;              123;              4;       20160430;                1;    120;eor;                                                                            
       15097;          2016;             10;              123;             31;       20161024;                1;    297;eor;                                                                            
       15097;          2016;             10;              123;             32;       20161124;                1;    328;eor;                                                                            
       15097;          2017;             10;              123;              4;       20170430;                1;    120;eor;                                                                            
       15097;          2017;             10;              123;             31;       20171026;                1;    299;eor;                                                                            
       15097;          2017;             10;              123;             32;       20171127;                1;    331;eor;                                                                            
       15097;          2018;             10;              123;              4;       20180417;                1;    107;eor;                                                                            
       15097;          2018;             10;              123;             31;       20181025;                1;    298;eor;                                                                            
       15097;          2018;             10;              123;             32;       20181102;                1;    306;eor;                                                                            
       15107;          2016;             10;              123;             31;       20161015;                1;    288;eor;                                                                            
       15107;          2016;             10;              123;             32;       20161110;                1;    314;eor;                                                                            
       15107;          2017;             10;              123;              4;       20170420;                1;    110;eor;                                                                            
       15107;          2017;             10;              123;             31;       20171020;                1;    293;eor;                                                                            
       15107;          2017;             10;              123;             32;       20171108;                1;    312;eor;                                                                            
       15107;          2018;             10;              123;              4;       20180420;                1;    110;eor;                                                                            
       15107;          2018;             10;              123;             31;       20181004;                1;    277;eor;                                                                            
       15107;          2018;             10;              123;             32;       20181105;                1;    309;eor;                                                                            
       15124;          2016;             10;              123;              4;       20160504;                1;    124;eor;                                                                            
       15128;          2016;             10;              123;             31;       20161028;                1;    301;eor;                                                                            
       15128;          2016;             10;              123;             32;       20161102;                1;    306;eor;                                                                            
       15128;          2017;             10;              123;              4;       20170417;                1;    107;eor;                                                                            
       15128;          2017;             10;              123;             31;       20171015;                1;    288;eor;                                                                            
       15128;          2017;             10;              123;             32;       20171030;                1;    303;eor;                                                                            
       15128;          2018;             10;              123;              4;       20180411;                1;    101;eor;                                                                            
       15128;          2018;             10;              123;             31;       20181023;                1;    296;eor;                                                                            
       15128;          2018;             10;              123;             32;       20181028;                1;    301;eor;                                                                            
       15130;          2017;             10;              123;              4;       20170423;                1;    113;eor;                                                                            
       15130;          2017;             10;              123;             31;       20170930;                1;    273;eor;                                                                            
       15130;          2017;             10;              123;             32;       20171008;                1;    281;eor;                                                                            
       15130;          2018;             10;              123;              4;       20180423;                1;    113;eor;                                                                            
       15130;          2018;             10;              123;             31;       20181003;                1;    276;eor;                                                                            
       15130;          2018;             10;              123;             32;       20181105;                1;    309;eor;                                                                            
       15131;          2016;             10;              123;             31;       20161008;                1;    281;eor;                                                                            
       15131;          2016;             10;              123;             32;       20161028;                1;    301;eor;                                                                            
       15131;          2017;             10;              123;              4;       20170421;                1;    111;eor;                                                                            
       15131;          2017;             10;              123;             31;       20170927;                1;    270;eor;                                                                            
       15131;          2017;             10;              123;             32;       20171020;                1;    293;eor;                                                                            
       15131;          2018;             10;              123;              4;       20180412;                1;    102;eor;                                                                            
       15131;          2018;             10;              123;             31;       20180927;                1;    270;eor;                                                                            
       15131;          2018;             10;              123;             32;       20181014;                1;    287;eor;                                                                            
       15131;          2019;              1;              123;              4;       20190409;                1;     99;eor;                                                                            
       15135;          2016;             10;              123;              4;       20160428;                1;    118;eor;                                                                            
       15135;          2016;             10;              123;             31;       20161022;                1;    295;eor;                                                                            
       15135;          2016;             10;              123;             32;       20161112;                1;    316;eor;                                                                            
       15135;          2017;             10;              123;              4;       20170503;                1;    123;eor;                                                                            
       15135;          2018;             10;              123;              4;       20180418;                1;    108;eor;                                                                            
       15135;          2018;             10;              123;             31;       20181003;                1;    276;eor;                                                                            
       15135;          2018;             10;              123;             32;       20181013;                1;    286;eor;                                                                            
       15135;          2019;              1;              123;              4;       20190422;                1;    112;eor;                                                                            
       15138;          2016;             10;              123;             31;       20161005;                1;    278;eor;                                                                            
       15138;          2016;             10;              123;             32;       20161102;                1;    306;eor;                                                                            
       15138;          2017;             10;              123;              4;       20170410;                1;    100;eor;                                                                            
       15138;          2017;             10;              123;             31;       20170922;                1;    265;eor;                                                                            
       15138;          2017;             10;              123;             32;       20171025;                1;    298;eor;                                                                            
       15138;          2018;             10;              123;              4;       20180419;                1;    109;eor;                                                                            
       15138;          2018;             10;              123;             31;       20181006;                1;    279;eor;                                                                            
       15138;          2018;             10;              123;             32;       20181019;                1;    292;eor;                                                                            
       15139;          2016;             10;              123;             31;       20161016;                1;    289;eor;                                                                            
       15139;          2016;             10;              123;             32;       20161028;                1;    301;eor;                                                                            
       15139;          2017;             10;              123;              4;       20170423;                1;    113;eor;                                                                            
       15139;          2017;             10;              123;             31;       20171001;                2;    274;eor;                                                                            
       15139;          2017;             10;              123;             32;       20171016;                1;    289;eor;                                                                            
       15139;          2018;             10;              123;              4;       20180418;                1;    108;eor;                                                                            
       15139;          2018;             10;              123;             31;       20181006;                1;    279;eor;                                                                            
       15141;          2016;             10;              123;              4;       20160516;                1;    136;eor;                                                                            
       15141;          2016;             10;              123;             31;       20161104;                1;    308;eor;                                                                            
       15141;          2016;             10;              123;             32;       20161116;                1;    320;eor;                                                                            
       15141;          2017;             10;              123;              4;       20170515;                1;    135;eor;                                                                            
       15141;          2017;             10;              123;             31;       20171028;                1;    301;eor;                                                                            
       15141;          2017;             10;              123;             32;       20171112;                1;    316;eor;                                                                            
       15141;          2018;             10;              123;              4;       20180502;                1;    122;eor;                                                                            
       15141;          2018;             10;              123;             31;       20181024;                1;    297;eor;                                                                            
       15141;          2018;             10;              123;             32;       20181109;                1;    313;eor;                                                                            
       15143;          2016;             10;              123;             31;       20161001;                1;    274;eor;                                                                            
       15143;          2016;             10;              123;             32;       20161014;                1;    287;eor;                                                                            
       15143;          2017;             10;              123;              4;       20170510;                1;    130;eor;                                                                            
       15143;          2017;             10;              123;             31;       20170923;                1;    266;eor;                                                                            
       15143;          2017;             10;              123;             32;       20171005;                1;    278;eor;                                                                            
       15143;          2018;             10;              123;              4;       20180420;                1;    110;eor;                                                                            
       15143;          2018;             10;              123;             31;       20180911;                3;    254;eor;                                                                            
       15143;          2018;             10;              123;             32;       20180928;                3;    271;eor;                                                                            
       15143;          2019;              1;              123;              4;       20190419;                1;    109;eor;                                                                            
       15148;          2016;             10;              123;             31;       20161006;                1;    279;eor;                                                                            
       15148;          2016;             10;              123;             32;       20161027;                1;    300;eor;                                                                            
       15148;          2017;             10;              123;              4;       20170408;                1;     98;eor;                                                                            
       15148;          2017;             10;              123;             31;       20171010;                1;    283;eor;                                                                            
       15148;          2017;             10;              123;             32;       20171101;                1;    305;eor;                                                                            
       15148;          2018;             10;              123;              4;       20180420;                1;    110;eor;                                                                            
       15148;          2018;             10;              123;             31;       20181009;                1;    282;eor;                                                                            
       15148;          2018;             10;              123;             32;       20181106;                1;    310;eor;                                                                            
       15151;          2016;             10;              123;             31;       20161028;                1;    301;eor;                                                                            
       15151;          2016;             10;              123;             32;       20161108;                1;    312;eor;                                                                            
       15151;          2017;             10;              123;              4;       20170421;                1;    111;eor;                                                                            
       15151;          2017;             10;              123;             31;       20171030;                1;    303;eor;                                                                            
       15151;          2017;             10;              123;             32;       20171109;                1;    313;eor;                                                                            
       15151;          2018;             10;              123;              4;       20180418;                1;    108;eor;                                                                            
       15151;          2018;             10;              123;             31;       20181102;                1;    306;eor;                                                                            
       15151;          2018;             10;              123;             32;       20181111;                1;    315;eor;                                                                            
       15162;          2016;             10;              123;              4;       20160430;                1;    120;eor;                                                                            
       15162;          2016;             10;              123;             31;       20160929;                1;    272;eor;                                                                            
       15162;          2016;             10;              123;             32;       20161107;                1;    311;eor;                                                                            
       15162;          2017;             10;              123;              4;       20170509;                1;    129;eor;                                                                            
       15162;          2017;             10;              123;             31;       20170925;                1;    268;eor;                                                                            
       15162;          2017;             10;              123;             32;       20171018;                1;    291;eor;                                                                            
       15184;          2016;             10;              123;             31;       20161021;                1;    294;eor;                                                                            
       15184;          2016;             10;              123;             32;       20161116;                1;    320;eor;                                                                            
       15184;          2017;             10;              123;              4;       20170417;                1;    107;eor;                                                                            
       15184;          2017;             10;              123;             31;       20171018;                1;    291;eor;                                                                            
       15184;          2017;             10;              123;             32;       20171106;                1;    310;eor;                                                                            
       15184;          2018;             10;              123;              4;       20180429;                1;    119;eor;                                                                            
       15184;          2018;             10;              123;             31;       20181014;                1;    287;eor;                                                                            
       15184;          2018;             10;              123;             32;       20181107;                1;    311;eor;                                                                            
       15193;          2016;             10;              123;              4;       20160502;                1;    122;eor;                                                                            
       15193;          2016;             10;              123;             31;       20161004;                1;    277;eor;                                                                            
       15193;          2016;             10;              123;             32;       20161031;                1;    304;eor;                                                                            
       15193;          2017;             10;              123;              4;       20170511;                1;    131;eor;                                                                            
       15193;          2017;             10;              123;             31;       20171001;                1;    274;eor;                                                                            
       15193;          2017;             10;              123;             32;       20171017;                1;    290;eor;                                                                            
       15193;          2018;             10;              123;              4;       20180423;                1;    113;eor;                                                                            
       15193;          2018;             10;              123;             31;       20181009;                1;    282;eor;                                                                            
       15193;          2018;             10;              123;             32;       20181104;                1;    308;eor;                                                                            
       15199;          2016;             10;              123;              4;       20160424;                1;    114;eor;                                                                            
       15199;          2016;             10;              123;             31;       20161014;                1;    287;eor;                                                                            
       15199;          2016;             10;              123;             32;       20161110;                1;    314;eor;                                                                            
       15199;          2017;             10;              123;              4;       20170508;                1;    128;eor;                                                                            
       15199;          2017;             10;              123;             31;       20171016;                1;    289;eor;                                                                            
       15199;          2017;             10;              123;             32;       20171101;                1;    305;eor;                                                                            
       15199;          2018;             10;              123;              4;       20180418;                1;    108;eor;                                                                            
       15199;          2018;             10;              123;             31;       20181017;                1;    290;eor;                                                                            
       15199;          2018;             10;              123;             32;       20181111;                1;    315;eor;                                                                            
       15203;          2016;             10;              123;             31;       20161020;                1;    293;eor;                                                                            
       15203;          2017;             10;              123;              4;       20170428;                1;    118;eor;                                                                            
       15203;          2017;             10;              123;             31;       20171020;                1;    293;eor;                                                                            
       15203;          2017;             10;              123;             32;       20171108;                1;    312;eor;                                                                            
       15203;          2018;             10;              123;              4;       20180420;                1;    110;eor;                                                                            
       15203;          2018;             10;              123;             31;       20181016;                1;    289;eor;                                                                            
       15203;          2018;             10;              123;             32;       20181110;                1;    314;eor;                                                                            
       15204;          2016;             10;              123;             31;       20161029;                1;    302;eor;                                                                            
       15204;          2016;             10;              123;             32;       20161117;                1;    321;eor;                                                                            
       15204;          2017;             10;              123;              4;       20170514;                1;    134;eor;                                                                            
       15204;          2017;             10;              123;             31;       20171019;                1;    292;eor;                                                                            
       15204;          2017;             10;              123;             32;       20171116;                1;    320;eor;                                                                            
       15204;          2018;             10;              123;              4;       20180423;                1;    113;eor;                                                                            
       15204;          2018;             10;              123;             31;       20181031;                1;    304;eor;                                                                            
       15204;          2018;             10;              123;             32;       20181112;                1;    316;eor;                                                                            
       15206;          2017;             10;              123;              4;       20170415;                1;    105;eor;                                                                            
       15206;          2017;             10;              123;             31;       20171004;                1;    277;eor;                                                                            
       15206;          2018;             10;              123;              4;       20180417;                1;    107;eor;                                                                            
       15206;          2018;             10;              123;             31;       20181014;                1;    287;eor;                                                                            
       15208;          2016;             10;              123;             31;       20160930;                1;    273;eor;                                                                            
       15208;          2016;             10;              123;             32;       20161004;                1;    277;eor;                                                                            
       15208;          2017;             10;              123;             31;       20171011;                2;    284;eor;                                                                            
       15208;          2017;             10;              123;             32;       20170926;                1;    269;eor;                                                                            
       15216;          2016;             10;              123;             32;       20161028;                1;    301;eor;                                                                            
       15216;          2017;             10;              123;              4;       20170501;                2;    121;eor;                                                                            
       15216;          2017;             10;              123;             31;       20171013;                1;    286;eor;                                                                            
       15216;          2017;             10;              123;             32;       20171102;                1;    306;eor;                                                                            
       15216;          2018;             10;              123;              4;       20180423;                1;    113;eor;                                                                            
       15216;          2018;             10;              123;             31;       20180927;                1;    270;eor;                                                                            
       15216;          2018;             10;              123;             32;       20181011;                1;    284;eor;                                                                            
       15230;          2016;             10;              123;             31;       20161102;                1;    306;eor;                                                                            
       15230;          2016;             10;              123;             32;       20161118;                1;    322;eor;                                                                            
       15230;          2017;             10;              123;              4;       20170429;                1;    119;eor;                                                                            
       15230;          2017;             10;              123;             31;       20171107;                1;    311;eor;                                                                            
       15230;          2017;             10;              123;             32;       20171125;                1;    329;eor;                                                                            
       15230;          2018;             10;              123;              4;       20180412;                1;    102;eor;                                                                            
       15230;          2018;             10;              123;             31;       20181107;                1;    311;eor;                                                                            
       15230;          2018;             10;              123;             32;       20181120;                1;    324;eor;                                                                            
       15230;          2019;              1;              123;              4;       20190419;                1;    109;eor;                                                                            
       15231;          2016;             10;              123;             31;       20161019;                1;    292;eor;                                                                            
       15231;          2016;             10;              123;             32;       20161110;                1;    314;eor;                                                                            
       15231;          2017;             10;              123;              4;       20170415;                1;    105;eor;                                                                            
       15231;          2017;             10;              123;             32;       20171030;                1;    303;eor;                                                                            
       15231;          2018;             10;              123;              4;       20180412;                1;    102;eor;                                                                            
       15231;          2018;             10;              123;             31;       20181013;                1;    286;eor;                                                                            
       15231;          2018;             10;              123;             32;       20181104;                1;    308;eor;                                                                            
       15237;          2016;             10;              123;             31;       20161101;                1;    305;eor;                                                                            
       15237;          2016;             10;              123;             32;       20161112;                1;    316;eor;                                                                            
