Stations_id; Referenzjahr; Qualitaetsniveau; Objekt_id; Phase_id; Eintrittsdatum;Eintrittsdatum_QB; Jultag;eor; 
       14242;          2018;              7;              123;              4;       20180425;                1;    115;eor;                                                                            
       14242;          2018;              7;              123;             31;       20181006;                1;    279;eor;                                                                            
       14242;          2018;              7;              123;             32;       20181017;                1;    290;eor;                                                                            
       14243;          2016;              7;              123;             31;       20161016;                1;    289;eor;                                                                            
       14243;          2016;              7;              123;             32;       20161023;                1;    296;eor;                                                                            
       14243;          2017;              7;              123;              4;       20170502;                1;    122;eor;                                                                            
       14243;          2017;              7;              123;             31;       20170930;                1;    273;eor;                                                                            
       14243;          2017;              7;              123;             32;       20171018;                1;    291;eor;                                                                            
       14243;          2018;              7;              123;              4;       20180418;                1;    108;eor;                                                                            
       14243;          2019;              1;              123;              4;       20190422;                1;    112;eor;                                                                            
       14245;          2016;              7;              123;             31;       20161022;                1;    295;eor;                                                                            
       14245;          2016;              7;              123;             32;       20161119;                1;    323;eor;                                                                            
       14245;          2017;              7;              123;              4;       20170402;                1;     92;eor;                                                                            
       14245;          2018;              7;              123;              4;       20180419;                1;    109;eor;                                                                            
       14245;          2018;              7;              123;             31;       20181026;                1;    299;eor;                                                                            
       14245;          2018;              7;              123;             32;       20181126;                1;    330;eor;                                                                            
       14250;          2017;              7;              123;              4;       20170414;                1;    104;eor;                                                                            
       14252;          2016;              7;              123;              4;       20160427;                1;    117;eor;                                                                            
       14252;          2016;              7;              123;             31;       20161012;                1;    285;eor;                                                                            
       14252;          2017;              7;              123;              4;       20170410;                1;    100;eor;                                                                            
       14252;          2017;              7;              123;             31;       20171003;                1;    276;eor;                                                                            
       14252;          2017;              7;              123;             32;       20171028;                1;    301;eor;                                                                            
       14252;          2018;              7;              123;              4;       20180414;                1;    104;eor;                                                                            
       14252;          2018;              7;              123;             31;       20181006;                1;    279;eor;                                                                            
       14252;          2019;              1;              123;              4;       20190416;                1;    106;eor;                                                                            
       14256;          2016;              7;              123;             31;       20161007;                1;    280;eor;                                                                            
       14256;          2016;              7;              123;             32;       20161031;                1;    304;eor;                                                                            
       14256;          2017;              7;              123;              4;       20170502;                1;    122;eor;                                                                            
       14256;          2017;              7;              123;             31;       20171009;                1;    282;eor;                                                                            
       14256;          2017;              7;              123;             32;       20171022;                1;    295;eor;                                                                            
       14256;          2018;              7;              123;              4;       20180415;                1;    105;eor;                                                                            
       14256;          2018;              7;              123;             32;       20181108;                1;    312;eor;                                                                            
       14256;          2019;              1;              123;              4;       20190422;                1;    112;eor;                                                                            
       14259;          2016;              7;              123;              4;       20160423;                1;    113;eor;                                                                            
       14330;          2016;              7;              123;              4;       20160429;                1;    119;eor;                                                                            
       14330;          2016;              7;              123;             31;       20161011;                1;    284;eor;                                                                            
       14330;          2016;              7;              123;             32;       20161020;                1;    293;eor;                                                                            
       14330;          2017;              7;              123;              4;       20170504;                1;    124;eor;                                                                            
       14330;          2017;              7;              123;             31;       20171002;                1;    275;eor;                                                                            
       14330;          2017;              7;              123;             32;       20171012;                1;    285;eor;                                                                            
       14330;          2018;              7;              123;              4;       20180421;                1;    111;eor;                                                                            
       14330;          2018;              7;              123;             31;       20181006;                1;    279;eor;                                                                            
       14330;          2018;              7;              123;             32;       20181016;                1;    289;eor;                                                                            
       15000;          2016;              7;              123;             31;       20161028;                1;    301;eor;                                                                            
       15000;          2016;              7;              123;             32;       20161108;                1;    312;eor;                                                                            
       15000;          2017;              7;              123;              4;       20170419;                1;    109;eor;                                                                            
       15000;          2017;              7;              123;             31;       20171010;                1;    283;eor;                                                                            
       15000;          2017;              7;              123;             32;       20171122;                1;    326;eor;                                                                            
       15000;          2018;              7;              123;              4;       20180418;                1;    108;eor;                                                                            
       15000;          2018;              7;              123;             31;       20181009;                1;    282;eor;                                                                            
       15000;          2018;              7;              123;             32;       20181114;                1;    318;eor;                                                                            
       15000;          2019;              1;              123;              4;       20190420;                1;    110;eor;                                                                            
       15005;          2018;              7;              123;              4;       20180413;                1;    103;eor;                                                                            
       15020;          2017;              7;              123;              4;       20170429;                1;    119;eor;                                                                            
       15020;          2018;              7;              123;              4;       20180419;                1;    109;eor;                                                                            
       15020;          2019;              1;              123;              4;       20190419;                1;    109;eor;                                                                            
       15033;          2016;              7;              123;             31;       20161018;                1;    291;eor;                                                                            
       15033;          2016;              7;              123;             32;       20161110;                1;    314;eor;                                                                            
       15035;          2016;              7;              123;             31;       20161017;                1;    290;eor;                                                                            
       15035;          2016;              7;              123;             32;       20161102;                1;    306;eor;                                                                            
       15035;          2017;              7;              123;              4;       20170503;                1;    123;eor;                                                                            
       15035;          2017;              7;              123;             31;       20171016;                1;    289;eor;                                                                            
       15035;          2017;              7;              123;             32;       20171114;                1;    318;eor;                                                                            
       15035;          2018;              7;              123;              4;       20180422;                1;    112;eor;                                                                            
       15035;          2018;              7;              123;             31;       20181005;                1;    278;eor;                                                                            
       15035;          2018;              7;              123;             32;       20181030;                1;    303;eor;                                                                            
       15035;          2019;              1;              123;              4;       20190424;                1;    114;eor;                                                                            
       15096;          2017;              7;              123;              4;       20170413;                1;    103;eor;                                                                            
       15096;          2017;              7;              123;             31;       20171010;                1;    283;eor;                                                                            
       15096;          2017;              7;              123;             32;       20171022;                1;    295;eor;                                                                            
       15096;          2018;              7;              123;              4;       20180417;                1;    107;eor;                                                                            
       15096;          2018;              7;              123;             31;       20181020;                1;    293;eor;                                                                            
       15096;          2018;              7;              123;             32;       20181108;                1;    312;eor;                                                                            
       15097;          2016;              7;              123;              4;       20160429;                1;    119;eor;                                                                            
       15097;          2016;              7;              123;             31;       20161024;                1;    297;eor;                                                                            
       15097;          2016;              7;              123;             32;       20161124;                1;    328;eor;                                                                            
       15097;          2017;              7;              123;              4;       20170501;                1;    121;eor;                                                                            
       15097;          2017;              7;              123;             31;       20171018;                1;    291;eor;                                                                            
       15097;          2017;              7;              123;             32;       20171113;                1;    317;eor;                                                                            
       15097;          2018;              7;              123;              4;       20180417;                1;    107;eor;                                                                            
       15097;          2018;              7;              123;             31;       20181020;                1;    293;eor;                                                                            
       15097;          2018;              7;              123;             32;       20181106;                1;    310;eor;                                                                            
       15097;          2019;              1;              123;              4;       20190416;                1;    106;eor;                                                                            
       15114;          2016;              7;              123;             31;       20161017;                1;    290;eor;                                                                            
       15114;          2016;              7;              123;             32;       20161109;                1;    313;eor;                                                                            
       15114;          2017;              7;              123;              4;       20170413;                1;    103;eor;                                                                            
       15114;          2017;              7;              123;             31;       20170923;                1;    266;eor;                                                                            
       15114;          2017;              7;              123;             32;       20171027;                1;    300;eor;                                                                            
       15114;          2018;              7;              123;              4;       20180415;                1;    105;eor;                                                                            
       15114;          2018;              7;              123;             31;       20181015;                1;    288;eor;                                                                            
       15114;          2018;              7;              123;             32;       20181109;                1;    313;eor;                                                                            
       15114;          2019;              1;              123;              4;       20190418;                1;    108;eor;                                                                            
       15115;          2016;              7;              123;              4;       20160423;                1;    113;eor;                                                                            
       15115;          2016;              7;              123;             31;       20161016;                1;    289;eor;                                                                            
       15115;          2016;              7;              123;             32;       20161027;                1;    300;eor;                                                                            
       15115;          2017;              7;              123;              4;       20170418;                1;    108;eor;                                                                            
       15115;          2017;              7;              123;             31;       20171017;                1;    290;eor;                                                                            
       15115;          2017;              7;              123;             32;       20171104;                1;    308;eor;                                                                            
       15115;          2018;              7;              123;              4;       20180424;                1;    114;eor;                                                                            
       15115;          2018;              7;              123;             31;       20181013;                1;    286;eor;                                                                            
       15115;          2018;              7;              123;             32;       20181103;                1;    307;eor;                                                                            
       15115;          2019;              1;              123;              4;       20190420;                1;    110;eor;                                                                            
       15130;          2016;              7;              123;              4;       20160430;                1;    120;eor;                                                                            
       15130;          2017;              7;              123;              4;       20170423;                1;    113;eor;                                                                            
       15130;          2017;              7;              123;             31;       20170930;                1;    273;eor;                                                                            
       15130;          2018;              7;              123;              4;       20180423;                1;    113;eor;                                                                            
       15130;          2018;              7;              123;             31;       20181003;                1;    276;eor;                                                                            
       15130;          2018;              7;              123;             32;       20181105;                1;    309;eor;                                                                            
       15131;          2016;              7;              123;             31;       20161008;                1;    281;eor;                                                                            
       15131;          2016;              7;              123;             32;       20161022;                1;    295;eor;                                                                            
       15131;          2017;              7;              123;              4;       20170412;                1;    102;eor;                                                                            
       15131;          2017;              7;              123;             31;       20170927;                1;    270;eor;                                                                            
       15131;          2017;              7;              123;             32;       20171005;                1;    278;eor;                                                                            
       15131;          2018;              7;              123;              4;       20180412;                1;    102;eor;                                                                            
       15131;          2018;              7;              123;             31;       20180927;                1;    270;eor;                                                                            
       15131;          2018;              7;              123;             32;       20181014;                1;    287;eor;                                                                            
       15131;          2019;              1;              123;              4;       20190409;                1;     99;eor;                                                                            
       15135;          2016;              7;              123;              4;       20160428;                1;    118;eor;                                                                            
       15135;          2016;              7;              123;             31;       20161022;                1;    295;eor;                                                                            
       15135;          2016;              7;              123;             32;       20161112;                1;    316;eor;                                                                            
       15135;          2017;              7;              123;              4;       20170503;                1;    123;eor;                                                                            
       15135;          2017;              7;              123;             31;       20170924;                1;    267;eor;                                                                            
       15135;          2017;              7;              123;             32;       20171022;                1;    295;eor;                                                                            
       15135;          2018;              7;              123;              4;       20180418;                1;    108;eor;                                                                            
       15135;          2018;              7;              123;             31;       20181003;                1;    276;eor;                                                                            
       15135;          2018;              7;              123;             32;       20181026;                1;    299;eor;                                                                            
       15135;          2019;              1;              123;              4;       20190422;                1;    112;eor;                                                                            
       15138;          2017;              7;              123;              4;       20170411;                1;    101;eor;                                                                            
       15138;          2017;              7;              123;             31;       20170922;                1;    265;eor;                                                                            
       15138;          2017;              7;              123;             32;       20171031;                1;    304;eor;                                                                            
       15138;          2018;              7;              123;              4;       20180419;                1;    109;eor;                                                                            
       15138;          2018;              7;              123;             31;       20181004;                1;    277;eor;                                                                            
       15138;          2018;              7;              123;             32;       20181024;                1;    297;eor;                                                                            
       15141;          2016;              7;              123;              4;       20160516;                1;    136;eor;                                                                            
       15141;          2016;              7;              123;             31;       20161104;                1;    308;eor;                                                                            
       15141;          2016;              7;              123;             32;       20161116;                1;    320;eor;                                                                            
       15141;          2017;              7;              123;              4;       20170515;                1;    135;eor;                                                                            
       15141;          2017;              7;              123;             31;       20171028;                1;    301;eor;                                                                            
       15141;          2017;              7;              123;             32;       20171112;                1;    316;eor;                                                                            
       15141;          2018;              7;              123;              4;       20180502;                1;    122;eor;                                                                            
       15141;          2018;              7;              123;             31;       20181024;                1;    297;eor;                                                                            
       15141;          2018;              7;              123;             32;       20181109;                1;    313;eor;                                                                            
       15175;          2016;              7;              123;             31;       20161018;                1;    291;eor;                                                                            
       15175;          2016;              7;              123;             32;       20161101;                1;    305;eor;                                                                            
       15175;          2017;              7;              123;              4;       20170506;                1;    126;eor;                                                                            
       15175;          2017;              7;              123;             31;       20170927;                1;    270;eor;                                                                            
       15175;          2017;              7;              123;             32;       20171019;                1;    292;eor;                                                                            
       15175;          2018;              7;              123;              4;       20180420;                1;    110;eor;                                                                            
       15175;          2018;              7;              123;             31;       20181006;                1;    279;eor;                                                                            
       15175;          2018;              7;              123;             32;       20181020;                1;    293;eor;                                                                            
       15230;          2016;              7;              123;             31;       20161102;                1;    306;eor;                                                                            
       15230;          2016;              7;              123;             32;       20161118;                1;    322;eor;                                                                            
       15230;          2017;              7;              123;              4;       20170429;                1;    119;eor;                                                                            
       15230;          2017;              7;              123;             31;       20171107;                1;    311;eor;                                                                            
       15230;          2017;              7;              123;             32;       20171125;                1;    329;eor;                                                                            
       15230;          2018;              7;              123;              4;       20180412;                1;    102;eor;                                                                            
       15230;          2018;              7;              123;             31;       20181107;                1;    311;eor;                                                                            
       15230;          2018;              7;              123;             32;       20181120;                1;    324;eor;                                                                            
       15230;          2019;              1;              123;              4;       20190419;                1;    109;eor;                                                                            
       15243;          2016;              7;              123;             31;       20161028;                1;    301;eor;                                                                            
       15243;          2017;              7;              123;             31;       20171019;                1;    292;eor;                                                                            
       15243;          2017;              7;              123;             32;       20171106;                1;    310;eor;                                                                            
       15243;          2018;              7;              123;              4;       20180416;                1;    106;eor;                                                                            
       15243;          2018;              7;              123;             31;       20181030;                1;    303;eor;                                                                            
       15243;          2018;              7;              123;             32;       20181113;                1;    317;eor;                                                                            
       15243;          2019;              1;              123;              4;       20190418;                1;    108;eor;                                                                            
       15250;          2016;              7;              123;             32;       20161030;                1;    303;eor;                                                                            
       15250;          2017;              7;              123;              4;       20170409;                1;     99;eor;                                                                            
       15250;          2017;              7;              123;             31;       20171014;                1;    287;eor;                                                                            
       15250;          2017;              7;              123;             32;       20171110;                1;    314;eor;                                                                            
       15250;          2018;              7;              123;              4;       20180417;                1;    107;eor;                                                                            
       15250;          2018;              7;              123;             32;       20181019;                1;    292;eor;                                                                            
       15250;          2019;              1;              123;              4;       20190411;                1;    101;eor;                                                                            
       15251;          2016;              7;              123;              4;       20160428;                1;    118;eor;                                                                            
       15251;          2016;              7;              123;             31;       20161019;                1;    292;eor;                                                                            
       15251;          2016;              7;              123;             32;       20161106;                1;    310;eor;                                                                            
       15251;          2017;              7;              123;              4;       20170423;                1;    113;eor;                                                                            
       15251;          2017;              7;              123;             31;       20171015;                1;    288;eor;                                                                            
       15251;          2017;              7;              123;             32;       20171107;                1;    311;eor;                                                                            
       15251;          2018;              7;              123;              4;       20180420;                1;    110;eor;                                                                            
       15251;          2018;              7;              123;             31;       20181014;                1;    287;eor;                                                                            
       15251;          2018;              7;              123;             32;       20181102;                1;    306;eor;                                                                            
       15251;          2019;              1;              123;              4;       20190418;                1;    108;eor;                                                                            
       15252;          2016;              7;              123;              4;       20160505;                1;    125;eor;                                                                            
       15252;          2016;              7;              123;             31;       20161031;                1;    304;eor;                                                                            
       15252;          2017;              7;              123;              4;       20170413;                1;    103;eor;                                                                            
       15252;          2017;              7;              123;             31;       20171021;                1;    294;eor;                                                                            
       15252;          2017;              7;              123;             32;       20171106;                1;    310;eor;                                                                            
       15252;          2018;              7;              123;              4;       20180415;                1;    105;eor;                                                                            
       15252;          2018;              7;              123;             31;       20181031;                1;    304;eor;                                                                            
       15252;          2018;              7;              123;             32;       20181108;                1;    312;eor;                                                                            
       15253;          2016;              7;              123;             31;       20161024;                1;    297;eor;                                                                            
       15253;          2016;              7;              123;             32;       20161101;                1;    305;eor;                                                                            
       15253;          2017;              7;              123;              4;       20170502;                1;    122;eor;                                                                            
       15253;          2017;              7;              123;             31;       20171008;                1;    281;eor;                                                                            
       15253;          2017;              7;              123;             32;       20171018;                1;    291;eor;                                                                            
       15253;          2018;              7;              123;              4;       20180418;                1;    108;eor;                                                                            
       15253;          2018;              7;              123;             31;       20181023;                1;    296;eor;                                                                            
       15253;          2018;              7;              123;             32;       20181108;                1;    312;eor;                                                                            
       15253;          2019;              1;              123;              4;       20190423;                1;    113;eor;                                                                            
       15447;          2016;              7;              123;              4;       20160501;                1;    121;eor;                                                                            
       15447;          2016;              7;              123;             31;       20161018;                1;    291;eor;                                                                            
       15447;          2016;              7;              123;             32;       20161101;                1;    305;eor;                                                                            
       15447;          2017;              7;              123;              4;       20170506;                1;    126;eor;                                                                            
       15447;          2017;              7;              123;             31;       20171007;                1;    280;eor;                                                                            
       15447;          2018;              7;              123;              4;       20180422;                1;    112;eor;                                                                            
       15447;          2018;              7;              123;             31;       20181006;                1;    279;eor;                                                                            
       15447;          2018;              7;              123;             32;       20181021;                1;    294;eor;                                                                            
       15447;          2019;              1;              123;              4;       20190423;                1;    113;eor;                                                                            
       15449;          2016;              7;              123;              4;       20160425;                1;    115;eor;                                                                            
       15449;          2016;              7;              123;             31;       20161021;                1;    294;eor;                                                                            
       15449;          2016;              7;              123;             32;       20161104;                1;    308;eor;                                                                            
       15449;          2017;              7;              123;              4;       20170430;                1;    120;eor;                                                                            
       15449;          2017;              7;              123;             31;       20171002;                1;    275;eor;                                                                            
       15449;          2017;              7;              123;             32;       20171011;                1;    284;eor;                                                                            
       15449;          2018;              7;              123;              4;       20180421;                1;    111;eor;                                                                            
       15449;          2018;              7;              123;             31;       20181008;                1;    281;eor;                                                                            
       15449;          2018;              7;              123;             32;       20181024;                1;    297;eor;                                                                            
       15449;          2019;              1;              123;              4;       20190421;                1;    111;eor;                                                                            
       15451;          2016;              7;              123;              4;       20160430;                1;    120;eor;                                                                            
       15451;          2016;              7;              123;             31;       20161017;                1;    290;eor;                                                                            
       15451;          2016;              7;              123;             32;       20161105;                1;    309;eor;                                                                            
